graph,condition,run_id,timestamp_utc,study,arm,model,model_tag,level,seed,runtime_seed,d,k,n_obs,n_int,budget,opt_set_size,true_edges,cpdag_undirected,status,error,wall_sec,skeleton_precision,skeleton_recall,skeleton_f1,compelled_f1,directed_precision,directed_recall,directed_f1,dag_shd,efficiency,interventions_used,optimal_interventions,submit_directed,submit_undirected,steps_taken,n_hypotheses,n_hypotheses_from_llm,truth_in_hypotheses,best_f1_in_hypotheses,truth_rank_initial,truth_rank_final,entropy_initial_nats,entropy_final_nats,map_weight_final,proposed_raw,proposed_valid_unique,propose_repairs,propose_rounds,repair_remove,repair_add,propose_cached,pc_skeleton_f1_ceiling,pc_undirected_edges,pc_directed_edges,reserve_frac,edits_correct_remove,edits_correct_add,llm_calls,llm_failed_calls,llm_repair_calls,prompt_tokens,completion_tokens,cached_tokens,total_tokens,cost_usd,llm_latency_sec
cancer,named,20260820T064424Z,2026-08-20T06:44:29.064338+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260824,2654167961,5,4,300,150,1,0,4,0,success,,0.016,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,4,0,0,48,48,1,1.0,1,1,0.0,0.0,1.0,,,0,,3,4,1,0.857143,3,0,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
cancer,named,20260820T064424Z,2026-08-20T06:44:29.082835+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260824,2654167961,5,4,300,150,1,0,4,0,success,,0.011,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,4,0,0,36,36,1,1.0,1,1,0.0,0.0,1.0,,,0,,1,1,1,0.857143,3,0,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
cancer,anon,20260820T064424Z,2026-08-20T06:44:28.867648+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260823,2654167830,5,4,300,150,1,0,4,0,success,,0.325,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,36,36,0,0.857143,-1,-1,1.09861,0.44477,0.88198,,,0,,1,1,1,0.857143,3,0,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
cancer,named,20260820T064424Z,2026-08-20T06:44:29.195319+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260824,2654167961,5,4,300,150,1,0,4,0,success,,0.012,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,4,0,0,48,48,1,1.0,1,1,0.0,0.0,1.0,,,0,,1,2,1,0.857143,3,0,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
cancer,shared,20260820T064424Z,2026-08-20T06:44:29.209303+00:00,study2_semantic,probe_skel_only,,none,-1,20260824,2654167961,5,4,300,150,1,0,4,0,success,,0.094,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,8,0,0,0.857143,-1,-1,1.38629,0.0,1.0,,,,,,,,0.857143,3,0,0.5,0,0,,,,,,,,,
cancer,shared,20260820T064424Z,2026-08-20T06:44:29.306167+00:00,study2_semantic,probe_random_edits,,none,-1,20260824,2654167961,5,4,300,150,1,0,4,0,success,,0.014,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,4,0,0,48,0,1,1.0,1,1,0.0,0.0,1.0,,,,,3,4,,0.857143,3,0,0.5,0,1,,,,,,,,,
cancer,shared,20260820T064424Z,2026-08-20T06:44:29.321536+00:00,study2_semantic,probe_oracle_edits,,none,-1,20260824,2654167961,5,4,300,150,1,0,4,0,success,,0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,4,0,0,24,0,1,1.0,1,1,0.0,0.0,1.0,,,,,0,1,,0.857143,3,0,0.5,0,1,,,,,,,,,
cancer,named,20260820T064424Z,2026-08-20T06:44:28.945967+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260824,2654167961,5,4,300,150,1,0,4,0,success,,0.438,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,48,48,0,0.857143,-1,-1,1.76923,0.64423,0.85342,,,0,,0,2,1,0.857143,3,0,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
cancer,anon,20260820T064424Z,2026-08-20T06:44:29.386792+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260824,2654167961,5,4,300,150,1,0,4,0,success,,0.016,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,4,0,0,48,48,1,1.0,1,1,0.0,0.0,1.0,,,0,,3,4,1,0.857143,3,0,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
cancer,named,20260820T064424Z,2026-08-20T06:44:28.668696+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260823,2654167830,5,4,300,150,1,0,4,0,success,,0.752,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,48,1,1.0,1,1,1.57241,0.44477,0.88198,,,0,,0,2,1,0.857143,3,0,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
cancer,named,20260820T064424Z,2026-08-20T06:44:29.095260+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260824,2654167961,5,4,300,150,1,0,4,0,success,,0.428,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,48,48,0,0.857143,-1,-1,1.12374,0.60405,0.8584,,,0,,1,2,1,0.857143,3,0,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
cancer,anon,20260820T064424Z,2026-08-20T06:44:29.524714+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260824,2654167961,5,4,300,150,1,0,4,0,success,,0.013,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,4,0,0,48,48,1,1.0,1,1,0.0,0.0,1.0,,,0,,1,2,1,0.857143,3,0,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
cancer,shared,20260820T064424Z,2026-08-20T06:44:29.539410+00:00,study2_semantic,oracle,,none,-1,20260825,2654168092,5,4,300,150,1,0,4,0,success,,0.001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cancer,shared,20260820T064424Z,2026-08-20T06:44:29.541849+00:00,study2_semantic,pc_greedy_meek,,none,-1,20260825,2654168092,5,4,300,150,1,0,4,0,success,,0.013,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,,,,,,,,,,,,,,,,,0.857143,,,,,,,,,,,,,,
cancer,anon,20260820T064424Z,2026-08-20T06:44:28.883803+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260823,2654167830,5,4,300,150,1,0,4,0,success,,0.678,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,48,1,1.0,1,1,1.57241,0.44477,0.88198,,,0,,0,2,1,0.857143,3,0,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
cancer,anon,20260820T064424Z,2026-08-20T06:44:29.422557+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260824,2654167961,5,4,300,150,1,0,4,0,success,,0.3,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,36,36,0,0.857143,-1,-1,1.09861,0.33076,0.9211,,,0,,1,1,1,0.857143,3,0,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
cancer,anon,20260820T064424Z,2026-08-20T06:44:29.404479+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260824,2654167961,5,4,300,150,1,0,4,0,success,,0.423,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,48,48,0,0.857143,-1,-1,1.09861,0.55559,0.85891,,,0,,1,2,1,0.857143,3,0,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
cancer,named,20260820T064424Z,2026-08-20T06:44:29.572877+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260825,2654168092,5,4,300,150,1,0,4,0,success,,0.311,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,34,34,0,0.857143,-1,-1,2.17738,1.04091,0.49828,,,0,,3,1,1,0.857143,3,0,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
cancer,named,20260820T064424Z,2026-08-20T06:44:29.726447+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260825,2654168092,5,4,300,150,1,0,4,0,success,,0.275,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,36,36,0,0.857143,-1,-1,1.09861,0.53651,0.84592,,,0,,1,1,1,0.857143,3,0,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
cancer,anon,20260820T064424Z,2026-08-20T06:44:29.333924+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260824,2654167961,5,4,300,150,1,0,4,0,success,,0.669,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,48,1,1.0,1,1,0.0779,0.00389,0.99959,,,0,,0,4,1,0.857143,3,0,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
cancer,shared,20260820T064424Z,2026-08-20T06:44:30.005440+00:00,study2_semantic,probe_skel_only,,none,-1,20260825,2654168092,5,4,300,150,1,0,4,0,success,,0.103,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,8,0,0,0.857143,-1,-1,1.38629,0.0,1.0,,,,,,,,0.857143,3,0,0.5,0,0,,,,,,,,,
cancer,shared,20260820T064424Z,2026-08-20T06:44:30.111476+00:00,study2_semantic,probe_oracle_edits,,none,-1,20260825,2654168092,5,4,300,150,1,0,4,0,success,,0.009,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,4,0,0,24,0,1,1.0,1,1,0.0,0.0,1.0,,,,,0,1,,0.857143,3,0,0.5,0,1,,,,,,,,,
cancer,named,20260820T064424Z,2026-08-20T06:44:29.829973+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260825,2654168092,5,4,300,150,1,0,4,0,success,,0.315,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,36,36,0,0.857143,-1,-1,1.09861,0.53651,0.84592,,,0,,1,1,1,0.857143,3,0,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
cancer,named,20260820T064424Z,2026-08-20T06:44:29.556958+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260825,2654168092,5,4,300,150,1,0,4,0,success,,0.63,0.5,0.75,0.6,0.28571428571428575,0.16666666666666666,0.25,0.2,6,0.0,1,0,6,0,1,48,48,0,0.857143,-1,-1,1.93202,1.09861,0.33333,,,0,,0,3,1,0.857143,3,0,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
cancer,shared,20260820T064424Z,2026-08-20T06:44:30.010109+00:00,study2_semantic,probe_random_edits,,none,-1,20260825,2654168092,5,4,300,150,1,0,4,0,success,,0.382,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,48,0,0,0.857143,-1,-1,1.09861,1.54085,0.41355,,,,,3,4,,0.857143,3,0,0.5,0,0,,,,,,,,,
cancer,anon,20260820T064424Z,2026-08-20T06:44:30.189758+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260825,2654168092,5,4,300,150,1,0,4,0,success,,0.275,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,36,36,0,0.857143,-1,-1,1.09861,0.53651,0.84592,,,0,,1,1,1,0.857143,3,0,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
cancer,anon,20260820T064424Z,2026-08-20T06:44:30.122762+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260825,2654168092,5,4,300,150,1,0,4,0,success,,0.37,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,48,48,0,0.857143,-1,-1,1.09861,1.40111,0.444,,,0,,3,4,1,0.857143,3,0,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
cancer,shared,20260820T064424Z,2026-08-20T06:44:30.499742+00:00,study2_semantic,oracle,,none,-1,20260826,2654168223,5,4,300,150,1,0,4,0,success,,0.001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cancer,anon,20260820T064424Z,2026-08-20T06:44:30.146795+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260825,2654168092,5,4,300,150,1,0,4,0,success,,0.366,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,48,48,0,0.857143,-1,-1,1.09861,1.2985,0.45682,,,0,,3,2,1,0.857143,3,0,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
cancer,shared,20260820T064424Z,2026-08-20T06:44:30.507678+00:00,study2_semantic,pc_greedy_meek,,none,-1,20260826,2654168223,5,4,300,150,1,0,4,0,success,,0.014,0.75,0.75,0.75,0.8571428571428571,0.75,0.75,0.75,2,0.0,1,0,4,0,1,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,,,,,
cancer,named,20260820T064424Z,2026-08-20T06:44:30.536168+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260826,2654168223,5,4,300,150,1,0,4,0,success,,0.014,0.8,1.0,0.888888888888889,1.0,0.8,1.0,0.888888888888889,1,1.0,0,0,5,0,0,48,48,0,0.888889,-1,-1,0.0,0.0,1.0,,,0,,2,2,1,0.75,4,0,0.5,1,1,0,0,0,0,0,0,0,0.0,0.0
cancer,named,20260820T064424Z,2026-08-20T06:44:29.888893+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260825,2654168092,5,4,300,150,1,0,4,0,success,,0.667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,48,1,1.0,1,1,1.65827,0.53651,0.84592,,,0,,0,2,1,0.857143,3,0,0.5,0,1,0,0,0,0,0,0,0,0.0,0.0
cancer,anon,20260820T064424Z,2026-08-20T06:44:30.467430+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260825,2654168092,5,4,300,150,1,0,4,0,success,,0.246,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,24,24,0,0.857143,-1,-1,1.09861,0.53651,0.84592,,,0,,0,1,1,0.857143,3,0,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
cancer,anon,20260820T064424Z,2026-08-20T06:44:30.394223+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260825,2654168092,5,4,300,150,1,0,4,0,success,,0.344,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,36,36,0,0.857143,-1,-1,1.09861,0.53651,0.84592,,,0,,1,1,1,0.857143,3,0,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
cancer,shared,20260820T064424Z,2026-08-20T06:44:30.741262+00:00,study2_semantic,probe_skel_only,,none,-1,20260826,2654168223,5,4,300,150,1,0,4,0,success,,0.115,0.75,0.75,0.75,0.8571428571428571,0.75,0.75,0.75,2,0.0,1,0,4,0,1,12,0,0,0.75,-1,-1,2.07944,0.0,1.0,,,,,,,,0.75,4,0,0.5,0,0,,,,,,,,,
cancer,shared,20260820T064424Z,2026-08-20T06:44:30.859500+00:00,study2_semantic,probe_random_edits,,none,-1,20260826,2654168223,5,4,300,150,1,0,4,0,success,,0.016,0.8,1.0,0.888888888888889,1.0,0.8,1.0,0.888888888888889,1,1.0,0,0,5,0,0,48,0,0,0.888889,-1,-1,0.0,0.0,1.0,,,,,4,4,,0.75,4,0,0.5,1,1,,,,,,,,,
cancer,named,20260820T064424Z,2026-08-20T06:44:30.552641+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260826,2654168223,5,4,300,150,1,0,4,0,success,,0.499,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,48,48,0,0.857143,-1,-1,0.9473,0.0,1.0,,,0,,2,1,1,0.75,4,0,0.5,1,0,0,0,0,0,0,0,0,0.0,0.0
cancer,anon,20260820T064424Z,2026-08-20T06:44:31.055878+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260826,2654168223,5,4,300,150,1,0,4,0,success,,0.014,0.8,1.0,0.888888888888889,1.0,0.8,1.0,0.888888888888889,1,1.0,0,0,5,0,0,48,48,0,0.888889,-1,-1,0.00027,0.00027,0.99998,,,0,,3,3,1,0.75,4,0,0.5,1,1,0,0,0,0,0,0,0,0.0,0.0
cancer,named,20260820T064424Z,2026-08-20T06:44:30.566594+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260826,2654168223,5,4,300,150,1,0,4,0,success,,0.51,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,48,48,0,0.857143,-1,-1,1.30086,0.55767,0.83697,,,0,,1,1,1,0.75,4,0,0.5,1,0,0,0,0,0,0,0,0,0.0,0.0
cancer,anon,20260820T064424Z,2026-08-20T06:44:31.072153+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260826,2654168223,5,4,300,150,1,0,4,0,success,,0.016,0.8,1.0,0.888888888888889,1.0,0.8,1.0,0.888888888888889,1,1.0,0,0,5,0,0,48,48,0,0.888889,-1,-1,0.0,0.0,1.0,,,0,,2,2,1,0.75,4,0,0.5,1,1,0,0,0,0,0,0,0,0.0,0.0
cancer,named,20260820T064424Z,2026-08-20T06:44:30.519818+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260826,2654168223,5,4,300,150,1,0,4,0,success,,0.687,0.42857142857142855,0.75,0.5454545454545454,0.5714285714285715,0.2857142857142857,0.5,0.36363636363636365,6,0.0,1,0,7,0,1,48,48,0,0.75,-1,-1,1.80344,1.09861,0.33333,,,0,,0,3,1,0.75,4,0,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
cancer,named,20260820T064424Z,2026-08-20T06:44:30.715957+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260826,2654168223,5,4,300,150,1,0,4,0,success,,0.661,0.8,1.0,0.888888888888889,1.0,0.8,1.0,0.888888888888889,1,0.0,1,0,5,0,1,48,48,0,0.888889,-1,-1,0.47274,0.69052,0.6375,,,0,,1,2,1,0.75,4,0,0.5,1,1,0,0,0,0,0,0,0,0.0,0.0
cancer,shared,20260820T064424Z,2026-08-20T06:44:31.380596+00:00,study2_semantic,oracle,,none,-1,20260827,2654168354,5,4,300,150,1,0,4,0,success,,0.001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cancer,shared,20260820T064424Z,2026-08-20T06:44:31.383161+00:00,study2_semantic,pc_greedy_meek,,none,-1,20260827,2654168354,5,4,300,150,1,0,4,0,success,,0.016,0.8,1.0,0.888888888888889,1.0,0.8,1.0,0.888888888888889,1,1.0,0,0,5,0,0,,,,,,,,,,,,,,,,,0.888889,,,,,,,,,,,,,,
cancer,shared,20260820T064424Z,2026-08-20T06:44:30.877449+00:00,study2_semantic,probe_oracle_edits,,none,-1,20260826,2654168223,5,4,300,150,1,0,4,0,success,,0.65,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,0,1,1.0,2,1,0.27251,0.0,1.0,,,,,1,1,,0.75,4,0,0.5,1,1,,,,,,,,,
cancer,anon,20260820T064424Z,2026-08-20T06:44:31.100917+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260826,2654168223,5,4,300,150,1,0,4,0,success,,0.484,1.0,0.75,0.8571428571428571,0.8571428571428571,1.0,0.75,0.8571428571428571,1,0.0,1,0,3,0,1,48,48,0,0.857143,-1,-1,1.30086,0.55767,0.83697,,,0,,1,1,1,0.75,4,0,0.5,1,0,0,0,0,0,0,0,0,0.0,0.0
cancer,anon,20260820T064424Z,2026-08-20T06:44:31.079189+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260826,2654168223,5,4,300,150,1,0,4,0,success,,0.616,0.8,1.0,0.888888888888889,1.0,0.8,1.0,0.888888888888889,1,0.0,1,0,5,0,1,48,48,0,0.888889,-1,-1,0.47274,0.69052,0.6375,,,0,,1,2,1,0.75,4,0,0.5,1,1,0,0,0,0,0,0,0,0.0,0.0
cancer,anon,20260820T064424Z,2026-08-20T06:44:31.211242+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260826,2654168223,5,4,300,150,1,0,4,0,success,,0.593,0.8,1.0,0.888888888888889,1.0,0.8,1.0,0.888888888888889,1,0.0,1,0,5,0,1,48,48,0,0.888889,-1,-1,0.47274,0.69052,0.6375,,,0,,1,2,1,0.75,4,0,0.5,1,1,0,0,0,0,0,0,0,0.0,0.0
cancer,named,20260820T064424Z,2026-08-20T06:44:31.530584+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260827,2654168354,5,4,300,150,1,0,4,0,success,,0.37,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,48,1,1.0,2,1,1.40131,0.0,1.0,,,0,,4,4,1,0.888889,0,5,0.5,1,0,0,0,0,0,0,0,0,0.0,0.0
cancer,shared,20260820T064424Z,2026-08-20T06:44:31.902603+00:00,study2_semantic,probe_skel_only,,none,-1,20260827,2654168354,5,4,300,150,1,0,4,0,success,,0.011,0.8,1.0,0.888888888888889,1.0,0.8,1.0,0.888888888888889,1,1.0,0,0,5,0,0,24,0,0,0.888889,-1,-1,0.0,0.0,1.0,,,,,,,,0.888889,0,5,0.5,0,0,,,,,,,,,
cancer,named,20260820T064424Z,2026-08-20T06:44:31.401072+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260827,2654168354,5,4,300,150,1,0,4,0,success,,0.634,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,48,1,1.0,2,1,2.12237,0.0,1.0,,,0,,2,2,1,0.888889,0,5,0.5,1,0,0,0,0,0,0,0,0,0.0,0.0
cancer,named,20260820T064424Z,2026-08-20T06:44:31.587423+00:00,study2_semantic,probe,openai/gpt-5.4-mini,gpt-5.4-mini,-1,20260827,2654168354,5,4,300,150,1,0,4,0,success,,0.61,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,48,1,1.0,2,1,2.34377,0.44154,0.88317,,,0,,1,1,1,0.888889,0,5,0.5,1,0,0,0,0,0,0,0,0,0.0,0.0
cancer,named,20260820T064424Z,2026-08-20T06:44:31.698379+00:00,study2_semantic,probe,anthropic/claude-haiku-4.5,claude-haiku-4.5,-1,20260827,2654168354,5,4,300,150,1,0,4,0,success,,0.579,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,48,1,1.0,2,1,2.16839,0.09909,0.98493,,,0,,1,2,1,0.888889,0,5,0.5,1,0,0,0,0,0,0,0,0,0.0,0.0
cancer,named,20260820T064424Z,2026-08-20T06:44:31.807298+00:00,study2_semantic,probe,google/gemini-3-flash-preview,gemini-3-flash-preview,-1,20260827,2654168354,5,4,300,150,1,0,4,0,success,,0.633,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,48,1,1.0,2,1,2.34377,0.44154,0.88317,,,0,,1,1,1,0.888889,0,5,0.5,1,0,0,0,0,0,0,0,0,0.0,0.0
cancer,shared,20260820T064424Z,2026-08-20T06:44:32.038755+00:00,study2_semantic,probe_oracle_edits,,none,-1,20260827,2654168354,5,4,300,150,1,0,4,0,success,,0.536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,40,0,1,1.0,2,1,0.64084,0.0,1.0,,,,,1,0,,0.888889,0,5,0.5,1,0,,,,,,,,,
cancer,shared,20260820T064424Z,2026-08-20T06:44:31.915802+00:00,study2_semantic,probe_random_edits,,none,-1,20260827,2654168354,5,4,300,150,1,0,4,0,success,,0.664,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,0,1,1.0,2,1,2.29815,0.96169,0.71127,,,,,4,4,,0.888889,0,5,0.5,1,0,,,,,,,,,
cancer,anon,20260820T064424Z,2026-08-20T06:44:32.279511+00:00,study2_semantic,probe,openai/gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,-1,20260827,2654168354,5,4,300,150,1,0,4,0,success,,0.394,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,0,4,0,1,48,48,1,1.0,2,1,1.40131,0.0,1.0,,,0,,3,4,1,0.888889,0,5,0.5,1,0,0,0,0,0,0,0,0,0.0,0.0
cancer,shared,20260820T064424Z,2026-08-20T06:44:32.675032+00:00,study2_semantic,oracle,,none,-1,20260828,2654168485,5,4,300,150,1,0,4,0,success,,0.001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cancer,shared,20260820T064424Z,2026-08-20T06:44:32.676908+00:00,study2_semantic,pc_greedy_meek,,none,-1,20260828,2654168485,5,4,300,150,1,0,4,0,success,,0.016,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,4,0,0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
cancer,named,20260820T064424Z,2026-08-20T06:44:32.695189+00:00,study2_semantic,probe,qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct,-1,20260828,2654168485,5,4,300,150,1,0,4,0,success,,0.008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,4,0,0,16,16,1,1.0,1,1,0.0,0.0,1.0,,,0,,0,0,1,1.0,0,4,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0
